miRNA_ID	read_count	reads_per_million_miRNA_mapped	cross-mapped	Sample ID
hsa-mir-484	226	42.040716	N	TCGA-AY-A69D-01A
hsa-mir-760	5	0.930104	N	TCGA-AY-A69D-01A
hsa-mir-1249	3	1.266828	N	TCGA-AA-A022-01A
hsa-mir-1538	0	0.0	N	TCGA-AA-A022-01A
hsa-mir-1976	16	6.756414	N	TCGA-AA-A022-01A
hsa-mir-2110	7	2.955931	N	TCGA-AA-A022-01A
hsa-mir-326	4	1.689104	N	TCGA-AA-A022-01A
hsa-mir-346	0	0.0	N	TCGA-AA-A022-01A
hsa-mir-3653	19	8.023242	N	TCGA-AA-A022-01A
hsa-mir-375	32471	13711.72069	N	TCGA-AA-A022-01A
hsa-mir-484	68	28.714761	N	TCGA-AA-A022-01A
hsa-mir-760	2	0.844552	N	TCGA-AA-A022-01A
hsa-mir-1249	2	2.650372	N	TCGA-AZ-4313-01A
hsa-mir-1538	0	0.0	N	TCGA-AZ-4313-01A
hsa-mir-1976	10	13.251861	N	TCGA-AZ-4313-01A
hsa-mir-2110	0	0.0	N	TCGA-AZ-4313-01A
hsa-mir-326	1	1.325186	N	TCGA-AZ-4313-01A
hsa-mir-346	0	0.0	N	TCGA-AZ-4313-01A
hsa-mir-3653	5	6.62593	N	TCGA-AZ-4313-01A
hsa-mir-375	15955	21143.344054	N	TCGA-AZ-4313-01A
hsa-mir-484	51	67.584491	N	TCGA-AZ-4313-01A
hsa-mir-760	0	0.0	N	TCGA-AZ-4313-01A
hsa-mir-1249	2	1.485859	N	TCGA-AA-3692-01A
hsa-mir-1538	2	1.485859	N	TCGA-AA-3692-01A
hsa-mir-1976	3	2.228788	N	TCGA-AA-3692-01A
hsa-mir-2110	2	1.485859	N	TCGA-AA-3692-01A
hsa-mir-326	7	5.200505	N	TCGA-AA-3692-01A
hsa-mir-346	0	0.0	N	TCGA-AA-3692-01A
hsa-mir-3653	22	16.344446	N	TCGA-AA-3692-01A
hsa-mir-375	72190	53632.07018	N	TCGA-AA-3692-01A
hsa-mir-484	53	39.375256	N	TCGA-AA-3692-01A
hsa-mir-760	2	1.485859	N	TCGA-AA-3692-01A
hsa-mir-1249	2	1.479488	N	TCGA-AA-A02R-01A
hsa-mir-1538	0	0.0	N	TCGA-AA-A02R-01A
hsa-mir-1976	11	8.137184	N	TCGA-AA-A02R-01A
hsa-mir-2110	1	0.739744	N	TCGA-AA-A02R-01A
hsa-mir-326	5	3.69872	N	TCGA-AA-A02R-01A
hsa-mir-346	0	0.0	N	TCGA-AA-A02R-01A
hsa-mir-3653	30	22.19232	N	TCGA-AA-A02R-01A
hsa-mir-375	8987	6648.079366	N	TCGA-AA-A02R-01A
hsa-mir-484	30	22.19232	N	TCGA-AA-A02R-01A
hsa-mir-760	0	0.0	N	TCGA-AA-A02R-01A
hsa-mir-1249	1	0.482055	N	TCGA-AA-3693-01A
hsa-mir-1538	0	0.0	N	TCGA-AA-3693-01A
hsa-mir-1976	11	5.3026	N	TCGA-AA-3693-01A
hsa-mir-2110	4	1.928218	N	TCGA-AA-3693-01A
hsa-mir-326	8	3.856436	N	TCGA-AA-3693-01A
hsa-mir-346	1	0.482055	N	TCGA-AA-3693-01A
hsa-mir-3653	50	24.102728	N	TCGA-AA-3693-01A
hsa-mir-375	55427	26718.837824	N	TCGA-AA-3693-01A
hsa-mir-484	135	65.077365	N	TCGA-AA-3693-01A
hsa-mir-760	1	0.482055	N	TCGA-AA-3693-01A
hsa-mir-1249	2	1.452227	N	TCGA-AA-3866-01A
hsa-mir-1538	3	2.178341	N	TCGA-AA-3866-01A
hsa-mir-1976	7	5.082795	N	TCGA-AA-3866-01A
hsa-mir-2110	3	2.178341	N	TCGA-AA-3866-01A
hsa-mir-326	10	7.261136	N	TCGA-AA-3866-01A
hsa-mir-346	0	0.0	N	TCGA-AA-3866-01A
hsa-mir-3653	10	7.261136	N	TCGA-AA-3866-01A
hsa-mir-375	5250	3812.096326	N	TCGA-AA-3866-01A
hsa-mir-484	104	75.515813	N	TCGA-AA-3866-01A
hsa-mir-760	2	1.452227	N	TCGA-AA-3866-01A
hsa-mir-1249	21	4.614356	N	TCGA-DM-A280-01A
hsa-mir-1538	0	0.0	N	TCGA-DM-A280-01A
hsa-mir-1976	46	10.107638	N	TCGA-DM-A280-01A
hsa-mir-2110	7	1.538119	N	TCGA-DM-A280-01A
hsa-mir-326	55	12.085219	N	TCGA-DM-A280-01A
hsa-mir-346	0	0.0	N	TCGA-DM-A280-01A
hsa-mir-3653	13	2.856506	N	TCGA-DM-A280-01A
hsa-mir-375	70747	15545.326822	N	TCGA-DM-A280-01A
hsa-mir-484	253	55.592007	N	TCGA-DM-A280-01A
hsa-mir-760	6	1.318388	N	TCGA-DM-A280-01A
hsa-mir-1249	5	0.625517	N	TCGA-A6-6137-01A
hsa-mir-1538	7	0.875724	N	TCGA-A6-6137-01A
hsa-mir-1976	118	14.762212	N	TCGA-A6-6137-01A
hsa-mir-2110	17	2.126759	N	TCGA-A6-6137-01A
hsa-mir-326	46	5.754761	N	TCGA-A6-6137-01A
hsa-mir-346	1	0.125103	N	TCGA-A6-6137-01A
hsa-mir-3653	78	9.758072	N	TCGA-A6-6137-01A
hsa-mir-375	153522	19206.138278	N	TCGA-A6-6137-01A
hsa-mir-484	439	54.920433	N	TCGA-A6-6137-01A
hsa-mir-760	7	0.875724	N	TCGA-A6-6137-01A
hsa-mir-1249	2	0.897275	N	TCGA-AA-3562-01A
hsa-mir-1538	1	0.448638	N	TCGA-AA-3562-01A
hsa-mir-1976	15	6.729566	N	TCGA-AA-3562-01A
hsa-mir-2110	14	6.280928	N	TCGA-AA-3562-01A
hsa-mir-326	7	3.140464	N	TCGA-AA-3562-01A
hsa-mir-346	0	0.0	N	TCGA-AA-3562-01A
hsa-mir-3653	16	7.178203	N	TCGA-AA-3562-01A
hsa-mir-375	55627	24956.369983	N	TCGA-AA-3562-01A
hsa-mir-484	110	49.350148	N	TCGA-AA-3562-01A
hsa-mir-760	0	0.0	N	TCGA-AA-3562-01A
hsa-mir-1249	18	10.789911	N	TCGA-A6-2672-01B
hsa-mir-1538	0	0.0	N	TCGA-A6-2672-01B
hsa-mir-1976	20	11.98879	N	TCGA-A6-2672-01B
hsa-mir-2110	6	3.596637	N	TCGA-A6-2672-01B
hsa-mir-326	22	13.18767	N	TCGA-A6-2672-01B
hsa-mir-346	0	0.0	N	TCGA-A6-2672-01B
hsa-mir-3653	34	20.380944	N	TCGA-A6-2672-01B
hsa-mir-375	26573	15928.906472	N	TCGA-A6-2672-01B
hsa-mir-484	646	387.237933	N	TCGA-A6-2672-01B
hsa-mir-760	6	3.596637	N	TCGA-A6-2672-01B
hsa-mir-1249	0	0.0	N	TCGA-AA-3854-01A
hsa-mir-1538	0	0.0	N	TCGA-AA-3854-01A
hsa-mir-1976	4	2.505059	N	TCGA-AA-3854-01A
hsa-mir-2110	4	2.505059	N	TCGA-AA-3854-01A
hsa-mir-326	7	4.383853	N	TCGA-AA-3854-01A
hsa-mir-346	0	0.0	N	TCGA-AA-3854-01A
hsa-mir-3653	14	8.767705	N	TCGA-AA-3854-01A
hsa-mir-375	84449	52887.424543	N	TCGA-AA-3854-01A
hsa-mir-484	43	26.929381	N	TCGA-AA-3854-01A
hsa-mir-760	0	0.0	N	TCGA-AA-3854-01A
hsa-mir-1249	1	0.36726	N	TCGA-A6-2685-01A
hsa-mir-1538	0	0.0	N	TCGA-A6-2685-01A
hsa-mir-1976	10	3.672598	N	TCGA-A6-2685-01A
hsa-mir-2110	2	0.73452	N	TCGA-A6-2685-01A
hsa-mir-326	5	1.836299	N	TCGA-A6-2685-01A
hsa-mir-346	0	0.0	N	TCGA-A6-2685-01A
hsa-mir-3653	14	5.141637	N	TCGA-A6-2685-01A
hsa-mir-375	29707	10910.187347	N	TCGA-A6-2685-01A
hsa-mir-484	129	47.376516	N	TCGA-A6-2685-01A
hsa-mir-760	0	0.0	N	TCGA-A6-2685-01A
hsa-mir-1249	2	0.983942	N	TCGA-AA-A01G-01A
hsa-mir-1538	0	0.0	N	TCGA-AA-A01G-01A
hsa-mir-1976	9	4.427737	N	TCGA-AA-A01G-01A
hsa-mir-2110	7	3.443796	N	TCGA-AA-A01G-01A
hsa-mir-326	6	2.951825	N	TCGA-AA-A01G-01A
hsa-mir-346	0	0.0	N	TCGA-AA-A01G-01A
hsa-mir-3653	21	10.331387	N	TCGA-AA-A01G-01A
hsa-mir-375	61910	30457.911653	N	TCGA-AA-A01G-01A
hsa-mir-484	101	49.68905	N	TCGA-AA-A01G-01A
hsa-mir-760	3	1.475912	N	TCGA-AA-A01G-01A
hsa-mir-1249	2	1.555814	N	TCGA-AA-3956-01A
hsa-mir-1538	1	0.777907	N	TCGA-AA-3956-01A
hsa-mir-1976	13	10.112789	N	TCGA-AA-3956-01A
hsa-mir-2110	2	1.555814	N	TCGA-AA-3956-01A
hsa-mir-326	8	6.223255	N	TCGA-AA-3956-01A
hsa-mir-346	0	0.0	N	TCGA-AA-3956-01A
hsa-mir-3653	16	12.446509	N	TCGA-AA-3956-01A
hsa-mir-375	13509	10508.743284	N	TCGA-AA-3956-01A
hsa-mir-484	75	58.343012	N	TCGA-AA-3956-01A
hsa-mir-760	0	0.0	N	TCGA-AA-3956-01A
hsa-mir-1249	5	0.686589	N	TCGA-NH-A6GC-01A
hsa-mir-1538	0	0.0	N	TCGA-NH-A6GC-01A
hsa-mir-1976	35	4.806126	N	TCGA-NH-A6GC-01A
hsa-mir-2110	6	0.823907	N	TCGA-NH-A6GC-01A
hsa-mir-326	9	1.235861	N	TCGA-NH-A6GC-01A
hsa-mir-346	2	0.274636	N	TCGA-NH-A6GC-01A
hsa-mir-3653	43	5.90467	N	TCGA-NH-A6GC-01A
hsa-mir-375	1164797	159947.473158	N	TCGA-NH-A6GC-01A
hsa-mir-484	225	30.896527	N	TCGA-NH-A6GC-01A
hsa-mir-760	1	0.137318	N	TCGA-NH-A6GC-01A
hsa-mir-1249	6	1.565205	N	TCGA-CM-6165-01A
hsa-mir-1538	1	0.260867	N	TCGA-CM-6165-01A
hsa-mir-1976	48	12.521639	N	TCGA-CM-6165-01A
hsa-mir-2110	12	3.13041	N	TCGA-CM-6165-01A
hsa-mir-326	29	7.565157	N	TCGA-CM-6165-01A
hsa-mir-346	0	0.0	N	TCGA-CM-6165-01A
hsa-mir-3653	13	3.391277	N	TCGA-CM-6165-01A
hsa-mir-375	158002	41217.583303	N	TCGA-CM-6165-01A
hsa-mir-484	109	28.434555	N	TCGA-CM-6165-01A
hsa-mir-760	1	0.260867	N	TCGA-CM-6165-01A
hsa-mir-1249	2	1.739312	N	TCGA-AA-A01S-01A
hsa-mir-1538	0	0.0	N	TCGA-AA-A01S-01A
hsa-mir-1976	8	6.957248	N	TCGA-AA-A01S-01A
hsa-mir-2110	3	2.608968	N	TCGA-AA-A01S-01A
hsa-mir-326	2	1.739312	N	TCGA-AA-A01S-01A
hsa-mir-346	0	0.0	N	TCGA-AA-A01S-01A
hsa-mir-3653	18	15.653807	N	TCGA-AA-A01S-01A
hsa-mir-375	51967	45193.411486	N	TCGA-AA-A01S-01A
hsa-mir-484	100	86.965596	N	TCGA-AA-A01S-01A
hsa-mir-760	2	1.739312	N	TCGA-AA-A01S-01A
hsa-mir-1249	8	2.161451	N	TCGA-D5-5539-01A
hsa-mir-1538	0	0.0	N	TCGA-D5-5539-01A
hsa-mir-1976	30	8.105442	N	TCGA-D5-5539-01A
hsa-mir-2110	2	0.540363	N	TCGA-D5-5539-01A
hsa-mir-326	7	1.89127	N	TCGA-D5-5539-01A
hsa-mir-346	0	0.0	N	TCGA-D5-5539-01A
hsa-mir-3653	11	2.971995	N	TCGA-D5-5539-01A
hsa-mir-375	103644	28002.68128	N	TCGA-D5-5539-01A
hsa-mir-484	117	31.611224	N	TCGA-D5-5539-01A
hsa-mir-760	1	0.270181	N	TCGA-D5-5539-01A
hsa-mir-1249	2	0.585996	N	TCGA-A6-6648-01A
hsa-mir-1538	1	0.292998	N	TCGA-A6-6648-01A
hsa-mir-1976	42	12.305918	N	TCGA-A6-6648-01A
hsa-mir-2110	6	1.757988	N	TCGA-A6-6648-01A
hsa-mir-326	22	6.445957	N	TCGA-A6-6648-01A
hsa-mir-346	0	0.0	N	TCGA-A6-6648-01A
hsa-mir-3653	21	6.152959	N	TCGA-A6-6648-01A
hsa-mir-375	115332	33792.05108	N	TCGA-A6-6648-01A
hsa-mir-484	128	37.50375	N	TCGA-A6-6648-01A
hsa-mir-760	2	0.585996	N	TCGA-A6-6648-01A
hsa-mir-1249	10	11.701682	N	TCGA-A6-5664-01A
hsa-mir-1538	0	0.0	N	TCGA-A6-5664-01A
hsa-mir-1976	33	38.615551	N	TCGA-A6-5664-01A
hsa-mir-2110	7	8.191177	N	TCGA-A6-5664-01A
hsa-mir-326	36	42.126055	N	TCGA-A6-5664-01A
hsa-mir-346	1	1.170168	N	TCGA-A6-5664-01A
hsa-mir-3653	19	22.233196	N	TCGA-A6-5664-01A
hsa-mir-375	34735	40645.792426	N	TCGA-A6-5664-01A
hsa-mir-484	126	147.441193	N	TCGA-A6-5664-01A
hsa-mir-760	1	1.170168	N	TCGA-A6-5664-01A
hsa-mir-1249	0	0.0	N	TCGA-AA-3994-01A
hsa-mir-1538	0	0.0	N	TCGA-AA-3994-01A
hsa-mir-1976	7	2.865394	N	TCGA-AA-3994-01A
hsa-mir-2110	4	1.637368	N	TCGA-AA-3994-01A
hsa-mir-326	2	0.818684	N	TCGA-AA-3994-01A
hsa-mir-346	0	0.0	N	TCGA-AA-3994-01A
hsa-mir-3653	12	4.912104	N	TCGA-AA-3994-01A
hsa-mir-375	49363	20206.349304	N	TCGA-AA-3994-01A
hsa-mir-484	41	16.783022	N	TCGA-AA-3994-01A
hsa-mir-760	0	0.0	N	TCGA-AA-3994-01A
hsa-mir-1249	3	0.932279	N	TCGA-DM-A1DA-01A
hsa-mir-1538	0	0.0	N	TCGA-DM-A1DA-01A
hsa-mir-1976	25	7.768994	N	TCGA-DM-A1DA-01A
hsa-mir-2110	13	4.039877	N	TCGA-DM-A1DA-01A
hsa-mir-326	17	5.282916	N	TCGA-DM-A1DA-01A
hsa-mir-346	0	0.0	N	TCGA-DM-A1DA-01A
hsa-mir-3653	20	6.215195	N	TCGA-DM-A1DA-01A
hsa-mir-375	50858	15804.619133	N	TCGA-DM-A1DA-01A
hsa-mir-484	282	87.634248	N	TCGA-DM-A1DA-01A
hsa-mir-760	5	1.553799	N	TCGA-DM-A1DA-01A
hsa-mir-1249	0	0.0	N	TCGA-AA-3842-01A
hsa-mir-1538	0	0.0	N	TCGA-AA-3842-01A
hsa-mir-1976	4	3.830049	N	TCGA-AA-3842-01A
hsa-mir-2110	5	4.787562	N	TCGA-AA-3842-01A
hsa-mir-326	12	11.490148	N	TCGA-AA-3842-01A
hsa-mir-346	0	0.0	N	TCGA-AA-3842-01A
hsa-mir-3653	29	27.767857	N	TCGA-AA-3842-01A
hsa-mir-375	6581	6301.388489	N	TCGA-AA-3842-01A
hsa-mir-484	51	48.833128	N	TCGA-AA-3842-01A
hsa-mir-760	3	2.872537	N	TCGA-AA-3842-01A
hsa-mir-1249	10	0.882843	N	TCGA-A6-5667-01A
hsa-mir-1538	1	0.088284	N	TCGA-A6-5667-01A
hsa-mir-1976	32	2.825098	N	TCGA-A6-5667-01A
hsa-mir-2110	12	1.059412	N	TCGA-A6-5667-01A
hsa-mir-326	22	1.942255	N	TCGA-A6-5667-01A
hsa-mir-346	0	0.0	N	TCGA-A6-5667-01A
hsa-mir-3653	16	1.412549	N	TCGA-A6-5667-01A
hsa-mir-375	106776	9426.645494	N	TCGA-A6-5667-01A
hsa-mir-484	294	25.955587	N	TCGA-A6-5667-01A
hsa-mir-760	7	0.61799	N	TCGA-A6-5667-01A
hsa-mir-1249	9	1.454484	N	TCGA-AA-3980-01A
hsa-mir-1538	0	0.0	N	TCGA-AA-3980-01A
hsa-mir-1976	29	4.686671	N	TCGA-AA-3980-01A
hsa-mir-2110	3	0.484828	N	TCGA-AA-3980-01A
hsa-mir-326	6	0.969656	N	TCGA-AA-3980-01A
hsa-mir-346	0	0.0	N	TCGA-AA-3980-01A
hsa-mir-3653	77	12.44392	N	TCGA-AA-3980-01A
hsa-mir-375	59776	9660.360185	N	TCGA-AA-3980-01A
hsa-mir-484	393	63.512472	N	TCGA-AA-3980-01A
hsa-mir-760	4	0.646437	N	TCGA-AA-3980-01A
hsa-mir-1249	0	0.0	N	TCGA-AA-3976-01A
hsa-mir-1538	0	0.0	N	TCGA-AA-3976-01A
hsa-mir-1976	2	2.529561	N	TCGA-AA-3976-01A
hsa-mir-2110	0	0.0	N	TCGA-AA-3976-01A
hsa-mir-326	4	5.059122	N	TCGA-AA-3976-01A
hsa-mir-346	0	0.0	N	TCGA-AA-3976-01A
hsa-mir-3653	29	36.678636	N	TCGA-AA-3976-01A
hsa-mir-375	6359	8042.739464	N	TCGA-AA-3976-01A
hsa-mir-484	35	44.267319	N	TCGA-AA-3976-01A
hsa-mir-760	7	8.853464	N	TCGA-AA-3976-01A
hsa-mir-1249	6	9.128752	N	TCGA-AA-3977-01A
hsa-mir-1538	1	1.521459	N	TCGA-AA-3977-01A
hsa-mir-1976	6	9.128752	N	TCGA-AA-3977-01A
hsa-mir-2110	4	6.085835	N	TCGA-AA-3977-01A
hsa-mir-326	8	12.171669	N	TCGA-AA-3977-01A
hsa-mir-346	0	0.0	N	TCGA-AA-3977-01A
hsa-mir-3653	2	3.042917	N	TCGA-AA-3977-01A
hsa-mir-375	11842	18017.113367	N	TCGA-AA-3977-01A
hsa-mir-484	23	34.993549	N	TCGA-AA-3977-01A
hsa-mir-760	4	6.085835	N	TCGA-AA-3977-01A
hsa-mir-1249	5	0.590259	N	TCGA-QG-A5Z1-01A
hsa-mir-1538	0	0.0	N	TCGA-QG-A5Z1-01A
hsa-mir-1976	104	12.277387	N	TCGA-QG-A5Z1-01A
hsa-mir-2110	12	1.416622	N	TCGA-QG-A5Z1-01A
hsa-mir-326	16	1.888829	N	TCGA-QG-A5Z1-01A
hsa-mir-346	0	0.0	N	TCGA-QG-A5Z1-01A
hsa-mir-3653	58	6.847004	N	TCGA-QG-A5Z1-01A
hsa-mir-375	101049	11929.015927	N	TCGA-QG-A5Z1-01A
hsa-mir-484	187	22.075686	N	TCGA-QG-A5Z1-01A
hsa-mir-760	3	0.354155	N	TCGA-QG-A5Z1-01A
hsa-mir-1249	2	0.664413	N	TCGA-AA-3979-01A
hsa-mir-1538	4	1.328826	N	TCGA-AA-3979-01A
hsa-mir-1976	16	5.315306	N	TCGA-AA-3979-01A
hsa-mir-2110	8	2.657653	N	TCGA-AA-3979-01A
hsa-mir-326	14	4.650892	N	TCGA-AA-3979-01A
hsa-mir-346	0	0.0	N	TCGA-AA-3979-01A
hsa-mir-3653	20	6.644132	N	TCGA-AA-3979-01A
hsa-mir-375	41826	13894.873222	N	TCGA-AA-3979-01A
hsa-mir-484	189	62.787047	N	TCGA-AA-3979-01A
hsa-mir-760	11	3.654273	N	TCGA-AA-3979-01A
hsa-mir-1249	1	0.282946	N	TCGA-CK-5913-01A
hsa-mir-1538	0	0.0	N	TCGA-CK-5913-01A
hsa-mir-1976	35	9.903116	N	TCGA-CK-5913-01A
hsa-mir-2110	12	3.395354	N	TCGA-CK-5913-01A
hsa-mir-326	46	13.015524	N	TCGA-CK-5913-01A
hsa-mir-346	0	0.0	N	TCGA-CK-5913-01A
hsa-mir-3653	1	0.282946	N	TCGA-CK-5913-01A
hsa-mir-375	245773	69540.532182	N	TCGA-CK-5913-01A
hsa-mir-484	88	24.899264	N	TCGA-CK-5913-01A
hsa-mir-760	2	0.565892	N	TCGA-CK-5913-01A
hsa-mir-1249	22	2.656162	N	TCGA-D5-6541-01A
hsa-mir-1538	1	0.120735	N	TCGA-D5-6541-01A
hsa-mir-1976	40	4.829386	N	TCGA-D5-6541-01A
hsa-mir-2110	9	1.086612	N	TCGA-D5-6541-01A
hsa-mir-326	46	5.553794	N	TCGA-D5-6541-01A
hsa-mir-346	0	0.0	N	TCGA-D5-6541-01A
hsa-mir-3653	33	3.984243	N	TCGA-D5-6541-01A
hsa-mir-375	37093	4478.41005	N	TCGA-D5-6541-01A
hsa-mir-484	172	20.766358	N	TCGA-D5-6541-01A
hsa-mir-760	5	0.603673	N	TCGA-D5-6541-01A
hsa-mir-1249	14	2.171174	N	TCGA-F4-6808-01A
hsa-mir-1538	0	0.0	N	TCGA-F4-6808-01A
hsa-mir-1976	71	11.010956	N	TCGA-F4-6808-01A
hsa-mir-2110	11	1.705923	N	TCGA-F4-6808-01A
hsa-mir-326	41	6.35844	N	TCGA-F4-6808-01A
hsa-mir-346	0	0.0	N	TCGA-F4-6808-01A
hsa-mir-3653	124	19.230402	N	TCGA-F4-6808-01A
hsa-mir-375	187670	29104.593693	N	TCGA-F4-6808-01A
hsa-mir-484	518	80.333455	N	TCGA-F4-6808-01A
hsa-mir-760	3	0.465252	N	TCGA-F4-6808-01A
hsa-mir-1249	5	2.174148	N	TCGA-F4-6463-01A
hsa-mir-1538	0	0.0	N	TCGA-F4-6463-01A
hsa-mir-1976	19	8.261764	N	TCGA-F4-6463-01A
hsa-mir-2110	5	2.174148	N	TCGA-F4-6463-01A
hsa-mir-326	16	6.957275	N	TCGA-F4-6463-01A
hsa-mir-346	0	0.0	N	TCGA-F4-6463-01A
hsa-mir-3653	17	7.392105	N	TCGA-F4-6463-01A
hsa-mir-375	137400	59745.598545	N	TCGA-F4-6463-01A
hsa-mir-484	125	54.35371	N	TCGA-F4-6463-01A
hsa-mir-760	3	1.304489	N	TCGA-F4-6463-01A
hsa-mir-1249	6	0.780715	N	TCGA-4T-AA8H-01A
hsa-mir-1538	0	0.0	N	TCGA-4T-AA8H-01A
hsa-mir-1976	71	9.238457	N	TCGA-4T-AA8H-01A
hsa-mir-2110	29	3.773454	N	TCGA-4T-AA8H-01A
hsa-mir-326	11	1.43131	N	TCGA-4T-AA8H-01A
hsa-mir-346	0	0.0	N	TCGA-4T-AA8H-01A
hsa-mir-3653	26	3.383097	N	TCGA-4T-AA8H-01A
hsa-mir-375	181868	23664.502959	N	TCGA-4T-AA8H-01A
hsa-mir-484	338	43.98026	N	TCGA-4T-AA8H-01A
hsa-mir-760	2	0.260238	N	TCGA-4T-AA8H-01A
hsa-mir-1249	0	0.0	N	TCGA-AA-3531-01A
hsa-mir-1538	1	1.159849	N	TCGA-AA-3531-01A
hsa-mir-1976	1	1.159849	N	TCGA-AA-3531-01A
hsa-mir-2110	6	6.959096	N	TCGA-AA-3531-01A
hsa-mir-326	0	0.0	N	TCGA-AA-3531-01A
hsa-mir-346	0	0.0	N	TCGA-AA-3531-01A
hsa-mir-3653	2	2.319699	N	TCGA-AA-3531-01A
hsa-mir-375	36997	42910.943294	N	TCGA-AA-3531-01A
hsa-mir-484	31	35.955327	N	TCGA-AA-3531-01A
hsa-mir-760	0	0.0	N	TCGA-AA-3531-01A
hsa-mir-1249	3	1.646282	N	TCGA-AA-3494-01A
hsa-mir-1538	0	0.0	N	TCGA-AA-3494-01A
hsa-mir-1976	12	6.585128	N	TCGA-AA-3494-01A
hsa-mir-2110	2	1.097521	N	TCGA-AA-3494-01A
hsa-mir-326	2	1.097521	N	TCGA-AA-3494-01A
hsa-mir-346	0	0.0	N	TCGA-AA-3494-01A
hsa-mir-3653	21	11.523974	N	TCGA-AA-3494-01A
hsa-mir-375	43308	23765.727481	N	TCGA-AA-3494-01A
hsa-mir-484	56	30.730598	N	TCGA-AA-3494-01A
hsa-mir-760	0	0.0	N	TCGA-AA-3494-01A
hsa-mir-1249	1	0.675683	N	TCGA-AA-3534-01A
hsa-mir-1538	0	0.0	N	TCGA-AA-3534-01A
hsa-mir-1976	4	2.70273	N	TCGA-AA-3534-01A
hsa-mir-2110	3	2.027048	N	TCGA-AA-3534-01A
hsa-mir-326	0	0.0	N	TCGA-AA-3534-01A
hsa-mir-346	0	0.0	N	TCGA-AA-3534-01A
hsa-mir-3653	5	3.378413	N	TCGA-AA-3534-01A
hsa-mir-375	59818	40417.977209	N	TCGA-AA-3534-01A
hsa-mir-484	52	35.135491	N	TCGA-AA-3534-01A
hsa-mir-760	1	0.675683	N	TCGA-AA-3534-01A
hsa-mir-1249	2	0.438957	N	TCGA-D5-6924-01A
hsa-mir-1538	0	0.0	N	TCGA-D5-6924-01A
hsa-mir-1976	29	6.364876	N	TCGA-D5-6924-01A
hsa-mir-2110	11	2.414263	N	TCGA-D5-6924-01A
hsa-mir-326	14	3.072699	N	TCGA-D5-6924-01A
hsa-mir-346	0	0.0	N	TCGA-D5-6924-01A
hsa-mir-3653	11	2.414263	N	TCGA-D5-6924-01A
hsa-mir-375	39663	8705.175632	N	TCGA-D5-6924-01A
hsa-mir-484	224	49.163183	N	TCGA-D5-6924-01A
hsa-mir-760	6	1.316871	N	TCGA-D5-6924-01A
hsa-mir-1249	1	1.062347	N	TCGA-AA-3695-01A
hsa-mir-1538	1	1.062347	N	TCGA-AA-3695-01A
hsa-mir-1976	6	6.374082	N	TCGA-AA-3695-01A
hsa-mir-2110	4	4.249388	N	TCGA-AA-3695-01A
hsa-mir-326	4	4.249388	N	TCGA-AA-3695-01A
hsa-mir-346	0	0.0	N	TCGA-AA-3695-01A
hsa-mir-3653	60	63.740821	N	TCGA-AA-3695-01A
hsa-mir-375	40170	42674.479875	N	TCGA-AA-3695-01A
hsa-mir-484	59	62.678474	N	TCGA-AA-3695-01A
hsa-mir-760	1	1.062347	N	TCGA-AA-3695-01A
hsa-mir-1249	7	1.380362	N	TCGA-G4-6294-01A
hsa-mir-1538	1	0.197195	N	TCGA-G4-6294-01A
hsa-mir-1976	22	4.338282	N	TCGA-G4-6294-01A
hsa-mir-2110	9	1.774752	N	TCGA-G4-6294-01A
hsa-mir-326	15	2.957919	N	TCGA-G4-6294-01A
hsa-mir-346	0	0.0	N	TCGA-G4-6294-01A
hsa-mir-3653	69	13.606429	N	TCGA-G4-6294-01A
hsa-mir-375	29727	5862.004775	N	TCGA-G4-6294-01A
hsa-mir-484	156	30.762362	N	TCGA-G4-6294-01A
hsa-mir-760	4	0.788779	N	TCGA-G4-6294-01A
hsa-mir-1249	4	4.008956	N	TCGA-AA-3858-01A
hsa-mir-1538	1	1.002239	N	TCGA-AA-3858-01A
hsa-mir-1976	4	4.008956	N	TCGA-AA-3858-01A
hsa-mir-2110	4	4.008956	N	TCGA-AA-3858-01A
hsa-mir-326	12	12.026868	N	TCGA-AA-3858-01A
hsa-mir-346	0	0.0	N	TCGA-AA-3858-01A
hsa-mir-3653	127	127.284353	N	TCGA-AA-3858-01A
hsa-mir-375	6496	6510.544557	N	TCGA-AA-3858-01A
hsa-mir-484	48	48.107472	N	TCGA-AA-3858-01A
hsa-mir-760	10	10.02239	N	TCGA-AA-3858-01A
hsa-mir-1249	2	1.186068	N	TCGA-A6-2671-01A
hsa-mir-1538	0	0.0	N	TCGA-A6-2671-01A
hsa-mir-1976	9	5.337306	N	TCGA-A6-2671-01A
hsa-mir-2110	2	1.186068	N	TCGA-A6-2671-01A
hsa-mir-326	5	2.96517	N	TCGA-A6-2671-01A
hsa-mir-346	0	0.0	N	TCGA-A6-2671-01A
hsa-mir-3653	9	5.337306	N	TCGA-A6-2671-01A
hsa-mir-375	27825	16501.170649	N	TCGA-A6-2671-01A
hsa-mir-484	47	27.872597	N	TCGA-A6-2671-01A
hsa-mir-760	2	1.186068	N	TCGA-A6-2671-01A
hsa-mir-1249	0	0.0	N	TCGA-AA-A00L-01A
hsa-mir-1538	0	0.0	N	TCGA-AA-A00L-01A
hsa-mir-1976	7	7.961983	N	TCGA-AA-A00L-01A
