miRNA_ID	read_count	reads_per_million_miRNA_mapped	cross-mapped	Sample ID
hsa-mir-301b	5	5.219032	N	TCGA-E9-A1NI-01A
hsa-mir-375	7023	7330.652838	N	TCGA-E9-A1NI-01A
hsa-mir-429	222	231.725036	N	TCGA-E9-A1NI-01A
hsa-mir-592	3	3.131419	N	TCGA-E9-A1NI-01A
hsa-mir-190b	2	1.008676	N	TCGA-C8-A12K-01A
hsa-mir-301b	4	2.017352	N	TCGA-C8-A12K-01A
hsa-mir-375	4660	2350.215378	N	TCGA-C8-A12K-01A
hsa-mir-429	544	274.359907	N	TCGA-C8-A12K-01A
hsa-mir-592	3	1.513014	N	TCGA-C8-A12K-01A
hsa-mir-190b	1	0.228642	N	TCGA-E9-A244-01A
hsa-mir-301b	18	4.115551	N	TCGA-E9-A244-01A
hsa-mir-375	38790	8869.012302	N	TCGA-E9-A244-01A
hsa-mir-429	666	152.275385	N	TCGA-E9-A244-01A
hsa-mir-592	24	5.487401	N	TCGA-E9-A244-01A
hsa-mir-190b	38	12.681855	N	TCGA-A2-A0ES-01A
hsa-mir-301b	0	0.0	N	TCGA-A2-A0ES-01A
hsa-mir-375	44916	14989.952967	N	TCGA-A2-A0ES-01A
hsa-mir-429	187	62.408077	N	TCGA-A2-A0ES-01A
hsa-mir-592	8	2.669864	N	TCGA-A2-A0ES-01A
hsa-mir-190b	2	1.743898	N	TCGA-BH-A18G-01A
hsa-mir-301b	3	2.615847	N	TCGA-BH-A18G-01A
hsa-mir-375	573	499.626806	N	TCGA-BH-A18G-01A
hsa-mir-429	318	277.279798	N	TCGA-BH-A18G-01A
hsa-mir-592	2	1.743898	N	TCGA-BH-A18G-01A
hsa-mir-190b	65	16.269263	N	TCGA-E2-A1IH-01A
hsa-mir-301b	2	0.500593	N	TCGA-E2-A1IH-01A
hsa-mir-375	2105	526.873819	N	TCGA-E2-A1IH-01A
hsa-mir-429	194	48.557492	N	TCGA-E2-A1IH-01A
hsa-mir-592	33	8.25978	N	TCGA-E2-A1IH-01A
hsa-mir-190b	103	45.528544	N	TCGA-E2-A15R-01A
hsa-mir-301b	2	0.884049	N	TCGA-E2-A15R-01A
hsa-mir-375	111391	49237.573691	N	TCGA-E2-A15R-01A
hsa-mir-429	344	152.056498	N	TCGA-E2-A15R-01A
hsa-mir-592	7	3.094173	N	TCGA-E2-A15R-01A
hsa-mir-190b	173	68.6636	N	TCGA-E2-A10C-01A
hsa-mir-301b	2	0.793799	N	TCGA-E2-A10C-01A
hsa-mir-375	29865	11853.40123	N	TCGA-E2-A10C-01A
hsa-mir-429	327	129.786111	N	TCGA-E2-A10C-01A
hsa-mir-592	11	4.365894	N	TCGA-E2-A10C-01A
hsa-mir-190b	133	44.132076	N	TCGA-A2-A0SU-01A
hsa-mir-301b	0	0.0	N	TCGA-A2-A0SU-01A
hsa-mir-375	56933	18891.515061	N	TCGA-A2-A0SU-01A
hsa-mir-429	299	99.214217	N	TCGA-A2-A0SU-01A
hsa-mir-592	14	4.645482	N	TCGA-A2-A0SU-01A
hsa-mir-190b	33	8.353362	N	TCGA-A1-A0SD-01A
hsa-mir-301b	6	1.518793	N	TCGA-A1-A0SD-01A
hsa-mir-375	21407	5418.800887	N	TCGA-A1-A0SD-01A
hsa-mir-429	172	43.538737	N	TCGA-A1-A0SD-01A
hsa-mir-592	13	3.290719	N	TCGA-A1-A0SD-01A
hsa-mir-190b	333	16.001725	N	TCGA-EW-A1PA-01A
hsa-mir-301b	17	0.816905	N	TCGA-EW-A1PA-01A
hsa-mir-375	430609	20692.151952	N	TCGA-EW-A1PA-01A
hsa-mir-429	6277	301.630105	N	TCGA-EW-A1PA-01A
hsa-mir-592	22	1.057171	N	TCGA-EW-A1PA-01A
hsa-mir-190b	3	0.518732	N	TCGA-OL-A5RY-01A
hsa-mir-301b	2	0.345821	N	TCGA-OL-A5RY-01A
hsa-mir-375	47150	8152.732583	N	TCGA-OL-A5RY-01A
hsa-mir-429	343	59.30832	N	TCGA-OL-A5RY-01A
hsa-mir-592	7	1.210374	N	TCGA-OL-A5RY-01A
hsa-mir-190b	40	37.971451	N	TCGA-A8-A08T-01A
hsa-mir-301b	3	2.847859	N	TCGA-A8-A08T-01A
hsa-mir-375	28586	27136.297575	N	TCGA-A8-A08T-01A
hsa-mir-429	101	95.877914	N	TCGA-A8-A08T-01A
hsa-mir-592	2	1.898573	N	TCGA-A8-A08T-01A
hsa-mir-190b	54	9.123653	N	TCGA-GM-A2DL-01A
hsa-mir-301b	0	0.0	N	TCGA-GM-A2DL-01A
hsa-mir-375	67472	11399.835301	N	TCGA-GM-A2DL-01A
hsa-mir-429	386	65.217222	N	TCGA-GM-A2DL-01A
hsa-mir-592	4	0.675826	N	TCGA-GM-A2DL-01A
hsa-mir-190b	1	0.724689	N	TCGA-BH-A1F0-01A
hsa-mir-301b	3	2.174066	N	TCGA-BH-A1F0-01A
hsa-mir-375	427	309.44204	N	TCGA-BH-A1F0-01A
hsa-mir-429	139	100.731718	N	TCGA-BH-A1F0-01A
hsa-mir-592	7	5.07282	N	TCGA-BH-A1F0-01A
hsa-mir-190b	21	18.131912	N	TCGA-AN-A0FY-01A
hsa-mir-301b	10	8.634244	N	TCGA-AN-A0FY-01A
hsa-mir-375	11682	10086.523758	N	TCGA-AN-A0FY-01A
hsa-mir-429	404	348.823455	N	TCGA-AN-A0FY-01A
hsa-mir-592	2	1.726849	N	TCGA-AN-A0FY-01A
hsa-mir-190b	74	51.18394	N	TCGA-AR-A0TV-01A
hsa-mir-301b	3	2.075025	N	TCGA-AR-A0TV-01A
hsa-mir-375	140121	96918.17348	N	TCGA-AR-A0TV-01A
hsa-mir-429	96	66.400787	N	TCGA-AR-A0TV-01A
hsa-mir-592	6	4.150049	N	TCGA-AR-A0TV-01A
hsa-mir-190b	51	26.80727	N	TCGA-A8-A096-01A
hsa-mir-301b	1	0.525633	N	TCGA-A8-A096-01A
hsa-mir-375	50964	26788.347143	N	TCGA-A8-A096-01A
hsa-mir-429	144	75.691115	N	TCGA-A8-A096-01A
hsa-mir-592	30	15.768982	N	TCGA-A8-A096-01A
hsa-mir-190b	3	3.252896	N	TCGA-AO-A1KR-01A
hsa-mir-301b	7	7.590092	N	TCGA-AO-A1KR-01A
hsa-mir-375	9560	10365.896634	N	TCGA-AO-A1KR-01A
hsa-mir-429	388	420.707939	N	TCGA-AO-A1KR-01A
hsa-mir-592	2	2.168598	N	TCGA-AO-A1KR-01A
hsa-mir-190b	15	5.596167	N	TCGA-D8-A1JB-01A
hsa-mir-301b	3	1.119233	N	TCGA-D8-A1JB-01A
hsa-mir-375	7329	2734.287268	N	TCGA-D8-A1JB-01A
hsa-mir-429	308	114.907965	N	TCGA-D8-A1JB-01A
hsa-mir-592	5	1.865389	N	TCGA-D8-A1JB-01A
hsa-mir-190b	87	15.613419	N	TCGA-E9-A228-01A
hsa-mir-301b	19	3.409827	N	TCGA-E9-A228-01A
hsa-mir-375	299366	53725.59506	N	TCGA-E9-A228-01A
hsa-mir-429	1355	243.174513	N	TCGA-E9-A228-01A
hsa-mir-592	85	15.25449	N	TCGA-E9-A228-01A
hsa-mir-190b	46	29.554909	N	TCGA-BH-A0B1-01A
hsa-mir-301b	2	1.284996	N	TCGA-BH-A0B1-01A
hsa-mir-375	54562	35055.977641	N	TCGA-BH-A0B1-01A
hsa-mir-429	193	124.00212	N	TCGA-BH-A0B1-01A
hsa-mir-592	3	1.927494	N	TCGA-BH-A0B1-01A
hsa-mir-190b	61	37.319733	N	TCGA-A8-A09A-01A
hsa-mir-301b	5	3.058995	N	TCGA-A8-A09A-01A
hsa-mir-375	30275	18522.211971	N	TCGA-A8-A09A-01A
hsa-mir-429	138	84.428249	N	TCGA-A8-A09A-01A
hsa-mir-592	6	3.670793	N	TCGA-A8-A09A-01A
hsa-mir-190b	372	55.565389	N	TCGA-A2-A0CR-01A
hsa-mir-301b	0	0.0	N	TCGA-A2-A0CR-01A
hsa-mir-375	416377	62193.951588	N	TCGA-A2-A0CR-01A
hsa-mir-429	1281	191.342106	N	TCGA-A2-A0CR-01A
hsa-mir-592	3	0.448108	N	TCGA-A2-A0CR-01A
hsa-mir-190b	41	18.65254	N	TCGA-E9-A1N5-01A
hsa-mir-301b	5	2.2747	N	TCGA-E9-A1N5-01A
hsa-mir-375	37081	16869.630571	N	TCGA-E9-A1N5-01A
hsa-mir-429	146	66.421242	N	TCGA-E9-A1N5-01A
hsa-mir-592	16	7.27904	N	TCGA-E9-A1N5-01A
hsa-mir-190b	8	2.524873	N	TCGA-E2-A1LB-01A
hsa-mir-301b	9	2.840482	N	TCGA-E2-A1LB-01A
hsa-mir-375	38245	12070.471735	N	TCGA-E2-A1LB-01A
hsa-mir-429	218	68.802794	N	TCGA-E2-A1LB-01A
hsa-mir-592	13	4.102919	N	TCGA-E2-A1LB-01A
hsa-mir-190b	16	14.126439	N	TCGA-A8-A07L-01A
hsa-mir-301b	11	9.711927	N	TCGA-A8-A07L-01A
hsa-mir-375	15020	13261.19432	N	TCGA-A8-A07L-01A
hsa-mir-429	142	125.372143	N	TCGA-A8-A07L-01A
hsa-mir-592	16	14.126439	N	TCGA-A8-A07L-01A
hsa-mir-190b	194	136.412218	N	TCGA-AN-A0FW-01A
hsa-mir-301b	1	0.703156	N	TCGA-AN-A0FW-01A
hsa-mir-375	209477	147294.959779	N	TCGA-AN-A0FW-01A
hsa-mir-429	293	206.024639	N	TCGA-AN-A0FW-01A
hsa-mir-592	4	2.812623	N	TCGA-AN-A0FW-01A
hsa-mir-190b	39	23.41157	N	TCGA-A8-A0AD-01A
hsa-mir-301b	2	1.200593	N	TCGA-A8-A0AD-01A
hsa-mir-375	126572	75980.749686	N	TCGA-A8-A0AD-01A
hsa-mir-429	153	91.84539	N	TCGA-A8-A0AD-01A
hsa-mir-592	8	4.802373	N	TCGA-A8-A0AD-01A
hsa-mir-190b	469	180.122745	N	TCGA-A8-A08B-01A
hsa-mir-301b	8	3.072456	N	TCGA-A8-A08B-01A
hsa-mir-375	106683	40972.355575	N	TCGA-A8-A08B-01A
hsa-mir-429	602	231.202329	N	TCGA-A8-A08B-01A
hsa-mir-592	2	0.768114	N	TCGA-A8-A08B-01A
hsa-mir-190b	120	49.298989	N	TCGA-C8-A1HE-01A
hsa-mir-301b	2	0.82165	N	TCGA-C8-A1HE-01A
hsa-mir-375	24185	9935.800392	N	TCGA-C8-A1HE-01A
hsa-mir-429	502	206.234104	N	TCGA-C8-A1HE-01A
hsa-mir-592	21	8.627323	N	TCGA-C8-A1HE-01A
hsa-mir-190b	708	71.757162	N	TCGA-3C-AAAU-01A
hsa-mir-301b	30	3.040558	N	TCGA-3C-AAAU-01A
hsa-mir-375	339813	34440.701067	N	TCGA-3C-AAAU-01A
hsa-mir-429	1774	179.798312	N	TCGA-3C-AAAU-01A
hsa-mir-592	60	6.081115	N	TCGA-3C-AAAU-01A
hsa-mir-190b	1	0.450211	N	TCGA-A2-A3XV-01A
hsa-mir-301b	1	0.450211	N	TCGA-A2-A3XV-01A
hsa-mir-375	37895	17060.736131	N	TCGA-A2-A3XV-01A
hsa-mir-429	110	49.523182	N	TCGA-A2-A3XV-01A
hsa-mir-592	17	7.653583	N	TCGA-A2-A3XV-01A
hsa-mir-190b	48	48.880434	N	TCGA-A8-A08S-01A
hsa-mir-301b	0	0.0	N	TCGA-A8-A08S-01A
hsa-mir-375	28411	28932.125443	N	TCGA-A8-A08S-01A
hsa-mir-429	192	195.521738	N	TCGA-A8-A08S-01A
hsa-mir-592	11	11.201766	N	TCGA-A8-A08S-01A
hsa-mir-190b	33	13.148673	N	TCGA-BH-A1EX-01A
hsa-mir-301b	1	0.398445	N	TCGA-BH-A1EX-01A
hsa-mir-375	7152	2849.676005	N	TCGA-BH-A1EX-01A
hsa-mir-429	550	219.144547	N	TCGA-BH-A1EX-01A
hsa-mir-592	11	4.382891	N	TCGA-BH-A1EX-01A
hsa-mir-190b	74	43.493594	N	TCGA-BH-A0C3-01A
hsa-mir-301b	2	1.175503	N	TCGA-BH-A0C3-01A
hsa-mir-375	10575	6215.469613	N	TCGA-BH-A0C3-01A
hsa-mir-429	126	74.056659	N	TCGA-BH-A0C3-01A
hsa-mir-592	2	1.175503	N	TCGA-BH-A0C3-01A
hsa-mir-190b	6	3.81752	N	TCGA-A2-A0T2-01A
hsa-mir-301b	11	6.998787	N	TCGA-A2-A0T2-01A
hsa-mir-375	54200	34484.930658	N	TCGA-A2-A0T2-01A
hsa-mir-429	1729	1100.082013	N	TCGA-A2-A0T2-01A
hsa-mir-592	11	6.998787	N	TCGA-A2-A0T2-01A
hsa-mir-190b	7	1.038002	N	TCGA-JL-A3YW-01A
hsa-mir-301b	1	0.148286	N	TCGA-JL-A3YW-01A
hsa-mir-375	7933	1176.353181	N	TCGA-JL-A3YW-01A
hsa-mir-429	340	50.417255	N	TCGA-JL-A3YW-01A
hsa-mir-592	11	1.631146	N	TCGA-JL-A3YW-01A
hsa-mir-190b	48	11.017976	N	TCGA-D8-A1JD-01A
hsa-mir-301b	4	0.918165	N	TCGA-D8-A1JD-01A
hsa-mir-375	2385	547.455685	N	TCGA-D8-A1JD-01A
hsa-mir-429	250	57.385292	N	TCGA-D8-A1JD-01A
hsa-mir-592	14	3.213576	N	TCGA-D8-A1JD-01A
hsa-mir-190b	80	33.643215	N	TCGA-BH-A0AU-01A
hsa-mir-301b	0	0.0	N	TCGA-BH-A0AU-01A
hsa-mir-375	47500	19975.659134	N	TCGA-BH-A0AU-01A
hsa-mir-429	122	51.305903	N	TCGA-BH-A0AU-01A
hsa-mir-592	0	0.0	N	TCGA-BH-A0AU-01A
hsa-mir-190b	385	36.325748	N	TCGA-E2-A570-01A
hsa-mir-301b	4	0.37741	N	TCGA-E2-A570-01A
hsa-mir-375	59243	5589.730588	N	TCGA-E2-A570-01A
hsa-mir-429	1204	113.60052	N	TCGA-E2-A570-01A
hsa-mir-592	25	2.358815	N	TCGA-E2-A570-01A
hsa-mir-190b	6	1.962558	N	TCGA-A2-A4S1-01A
hsa-mir-301b	4	1.308372	N	TCGA-A2-A4S1-01A
hsa-mir-375	943	308.448647	N	TCGA-A2-A4S1-01A
hsa-mir-429	17	5.56058	N	TCGA-A2-A4S1-01A
hsa-mir-592	12	3.925115	N	TCGA-A2-A4S1-01A
hsa-mir-190b	43	23.817199	N	TCGA-A8-A09Z-01A
hsa-mir-301b	4	2.215553	N	TCGA-A8-A09Z-01A
hsa-mir-375	40555	22462.9421	N	TCGA-A8-A09Z-01A
hsa-mir-429	179	99.146015	N	TCGA-A8-A09Z-01A
hsa-mir-592	14	7.754437	N	TCGA-A8-A09Z-01A
hsa-mir-190b	27	11.417688	N	TCGA-BH-A0BJ-01A
hsa-mir-301b	3	1.268632	N	TCGA-BH-A0BJ-01A
hsa-mir-375	22796	9639.9115	N	TCGA-BH-A0BJ-01A
hsa-mir-429	88	37.213205	N	TCGA-BH-A0BJ-01A
hsa-mir-592	13	5.497405	N	TCGA-BH-A0BJ-01A
hsa-mir-190b	59	49.04214	N	TCGA-A8-A09C-01A
hsa-mir-301b	0	0.0	N	TCGA-A8-A09C-01A
hsa-mir-375	4823	4008.98718	N	TCGA-A8-A09C-01A
hsa-mir-429	255	211.961794	N	TCGA-A8-A09C-01A
hsa-mir-592	4	3.324891	N	TCGA-A8-A09C-01A
hsa-mir-190b	78	17.10455	N	TCGA-A7-A3J0-01A
hsa-mir-301b	5	1.096446	N	TCGA-A7-A3J0-01A
hsa-mir-375	626807	137451.948274	N	TCGA-A7-A3J0-01A
hsa-mir-429	556	121.924744	N	TCGA-A7-A3J0-01A
hsa-mir-592	50	10.964455	N	TCGA-A7-A3J0-01A
hsa-mir-190b	119	36.630826	N	TCGA-AR-A1AL-01A
hsa-mir-301b	0	0.0	N	TCGA-AR-A1AL-01A
hsa-mir-375	7658	2357.301386	N	TCGA-AR-A1AL-01A
hsa-mir-429	143	44.018556	N	TCGA-AR-A1AL-01A
hsa-mir-592	8	2.462577	N	TCGA-AR-A1AL-01A
hsa-mir-190b	88	29.498377	N	TCGA-A2-A1FX-01A
hsa-mir-301b	1	0.335209	N	TCGA-A2-A1FX-01A
hsa-mir-375	24678	8272.283426	N	TCGA-A2-A1FX-01A
hsa-mir-429	132	44.247565	N	TCGA-A2-A1FX-01A
hsa-mir-592	8	2.681671	N	TCGA-A2-A1FX-01A
hsa-mir-190b	86	12.646313	N	TCGA-GM-A2DI-01A
hsa-mir-301b	0	0.0	N	TCGA-GM-A2DI-01A
hsa-mir-375	73456	10801.715958	N	TCGA-GM-A2DI-01A
hsa-mir-429	460	67.64307	N	TCGA-GM-A2DI-01A
hsa-mir-592	2	0.2941	N	TCGA-GM-A2DI-01A
hsa-mir-190b	111	42.855836	N	TCGA-BH-A0BP-01A
hsa-mir-301b	3	1.158266	N	TCGA-BH-A0BP-01A
hsa-mir-375	68555	26468.304635	N	TCGA-BH-A0BP-01A
hsa-mir-429	158	61.002	N	TCGA-BH-A0BP-01A
hsa-mir-592	4	1.544354	N	TCGA-BH-A0BP-01A
hsa-mir-190b	42	21.832642	N	TCGA-E2-A1B5-01A
hsa-mir-301b	1	0.519825	N	TCGA-E2-A1B5-01A
hsa-mir-375	12784	6645.440487	N	TCGA-E2-A1B5-01A
hsa-mir-429	152	79.013372	N	TCGA-E2-A1B5-01A
hsa-mir-592	14	7.277547	N	TCGA-E2-A1B5-01A
hsa-mir-190b	14	11.289148	N	TCGA-AO-A0JC-01A
hsa-mir-301b	2	1.612735	N	TCGA-AO-A0JC-01A
hsa-mir-375	976	787.014899	N	TCGA-AO-A0JC-01A
hsa-mir-429	73	58.864844	N	TCGA-AO-A0JC-01A
hsa-mir-592	0	0.0	N	TCGA-AO-A0JC-01A
hsa-mir-190b	248	86.392577	N	TCGA-AR-A24R-01A
hsa-mir-301b	6	2.090143	N	TCGA-AR-A24R-01A
hsa-mir-375	93607	32608.669147	N	TCGA-AR-A24R-01A
hsa-mir-429	815	283.911089	N	TCGA-AR-A24R-01A
hsa-mir-592	7	2.4385	N	TCGA-AR-A24R-01A
hsa-mir-190b	55	32.235452	N	TCGA-A2-A0T5-01A
hsa-mir-301b	1	0.586099	N	TCGA-A2-A0T5-01A
hsa-mir-375	4407	2582.938889	N	TCGA-A2-A0T5-01A
hsa-mir-429	175	102.567349	N	TCGA-A2-A0T5-01A
hsa-mir-592	9	5.274892	N	TCGA-A2-A0T5-01A
hsa-mir-190b	104	34.579549	N	TCGA-D8-A1Y0-01A
hsa-mir-301b	10	3.324957	N	TCGA-D8-A1Y0-01A
hsa-mir-375	1864	619.771921	N	TCGA-D8-A1Y0-01A
hsa-mir-429	223	74.146533	N	TCGA-D8-A1Y0-01A
hsa-mir-592	1	0.332496	N	TCGA-D8-A1Y0-01A
hsa-mir-190b	162	24.139178	N	TCGA-BH-A28Q-01A
hsa-mir-301b	0	0.0	N	TCGA-BH-A28Q-01A
hsa-mir-375	245627	36600.208431	N	TCGA-BH-A28Q-01A
hsa-mir-429	252	37.549832	N	TCGA-BH-A28Q-01A
hsa-mir-592	4	0.596029	N	TCGA-BH-A28Q-01A
hsa-mir-190b	190	34.119635	N	TCGA-B6-A40C-01A
hsa-mir-301b	8	1.436616	N	TCGA-B6-A40C-01A
hsa-mir-375	11738	2107.875153	N	TCGA-B6-A40C-01A
hsa-mir-429	618	110.978603	N	TCGA-B6-A40C-01A
hsa-mir-592	19	3.411964	N	TCGA-B6-A40C-01A
hsa-mir-190b	0	0.0	N	TCGA-A2-A3Y0-01A
hsa-mir-301b	8	4.088934	N	TCGA-A2-A3Y0-01A
hsa-mir-375	4142	2117.045745	N	TCGA-A2-A3Y0-01A
hsa-mir-429	353	180.424227	N	TCGA-A2-A3Y0-01A
hsa-mir-592	4	2.044467	N	TCGA-A2-A3Y0-01A
hsa-mir-190b	11	3.130325	N	TCGA-C8-A131-01A
hsa-mir-301b	3	0.853725	N	TCGA-C8-A131-01A
hsa-mir-375	39733	11307.018872	N	TCGA-C8-A131-01A
hsa-mir-429	929	264.370184	N	TCGA-C8-A131-01A
hsa-mir-592	6	1.70745	N	TCGA-C8-A131-01A
hsa-mir-190b	68	30.800212	N	TCGA-AN-A04A-01A
hsa-mir-301b	3	1.358833	N	TCGA-AN-A04A-01A
hsa-mir-375	33124	15003.326876	N	TCGA-AN-A04A-01A
hsa-mir-429	282	127.730292	N	TCGA-AN-A04A-01A
hsa-mir-592	9	4.076499	N	TCGA-AN-A04A-01A
hsa-mir-190b	331	43.86563	N	TCGA-LL-A5YN-01A
hsa-mir-301b	7	0.927672	N	TCGA-LL-A5YN-01A
hsa-mir-375	169872	22512.21247	N	TCGA-LL-A5YN-01A
hsa-mir-429	1728	229.002444	N	TCGA-LL-A5YN-01A
hsa-mir-592	14	1.855344	N	TCGA-LL-A5YN-01A
hsa-mir-190b	118	37.310873	N	TCGA-E2-A10A-01A
hsa-mir-301b	3	0.948582	N	TCGA-E2-A10A-01A
hsa-mir-375	300918	95148.416644	N	TCGA-E2-A10A-01A
hsa-mir-429	339	107.18971	N	TCGA-E2-A10A-01A
hsa-mir-592	14	4.426714	N	TCGA-E2-A10A-01A
hsa-mir-190b	124	26.018973	N	TCGA-D8-A3Z6-01A
hsa-mir-301b	3	0.629491	N	TCGA-D8-A3Z6-01A
hsa-mir-375	179313	37625.323847	N	TCGA-D8-A3Z6-01A
hsa-mir-429	943	197.870095	N	TCGA-D8-A3Z6-01A
hsa-mir-592	33	6.924404	N	TCGA-D8-A3Z6-01A
hsa-mir-190b	39	14.876139	N	TCGA-AN-A0XL-01A
hsa-mir-301b	2	0.762879	N	TCGA-AN-A0XL-01A
hsa-mir-375	76656	29239.623321	N	TCGA-AN-A0XL-01A
hsa-mir-429	190	72.473498	N	TCGA-AN-A0XL-01A
hsa-mir-592	6	2.288637	N	TCGA-AN-A0XL-01A
hsa-mir-190b	3	3.58623	N	TCGA-AO-A124-01A
hsa-mir-301b	1	1.19541	N	TCGA-AO-A124-01A
hsa-mir-375	4352	5202.42477	N	TCGA-AO-A124-01A
hsa-mir-429	155	185.288566	N	TCGA-AO-A124-01A
hsa-mir-592	10	11.954101	N	TCGA-AO-A124-01A
hsa-mir-190b	22	11.322656	N	TCGA-EW-A1PF-01A
hsa-mir-301b	3	1.543999	N	TCGA-EW-A1PF-01A
hsa-mir-375	2404	1237.257509	N	TCGA-EW-A1PF-01A
hsa-mir-429	69	35.511967	N	TCGA-EW-A1PF-01A
hsa-mir-592	14	7.205327	N	TCGA-EW-A1PF-01A
hsa-mir-190b	366	47.046719	N	TCGA-AC-A7VB-01A
hsa-mir-301b	24	3.085031	N	TCGA-AC-A7VB-01A
hsa-mir-375	574823	73889.443552	N	TCGA-AC-A7VB-01A
hsa-mir-429	1704	219.037185	N	TCGA-AC-A7VB-01A
hsa-mir-592	64	8.226749	N	TCGA-AC-A7VB-01A
hsa-mir-190b	170	14.985766	N	TCGA-AC-A2FG-01A
hsa-mir-301b	1	0.088152	N	TCGA-AC-A2FG-01A
hsa-mir-375	331270	29201.969165	N	TCGA-AC-A2FG-01A
hsa-mir-429	513	45.221753	N	TCGA-AC-A2FG-01A
hsa-mir-592	4	0.352606	N	TCGA-AC-A2FG-01A
hsa-mir-190b	140	25.277767	N	TCGA-E9-A226-01A
hsa-mir-301b	0	0.0	N	TCGA-E9-A226-01A
hsa-mir-375	256403	46294.965536	N	TCGA-E9-A226-01A
hsa-mir-429	277	50.013867	N	TCGA-E9-A226-01A
hsa-mir-592	2	0.361111	N	TCGA-E9-A226-01A
hsa-mir-190b	3	1.783329	N	TCGA-A2-A0ST-01A
hsa-mir-301b	2	1.188886	N	TCGA-A2-A0ST-01A
hsa-mir-375	2020	1200.774916	N	TCGA-A2-A0ST-01A
hsa-mir-429	67	39.827683	N	TCGA-A2-A0ST-01A
hsa-mir-592	7	4.161101	N	TCGA-A2-A0ST-01A
hsa-mir-190b	237	63.021004	N	TCGA-EW-A1IZ-01A
hsa-mir-301b	19	5.052317	N	TCGA-EW-A1IZ-01A
hsa-mir-375	15925	4234.639162	N	TCGA-EW-A1IZ-01A
hsa-mir-429	517	137.476198	N	TCGA-EW-A1IZ-01A
hsa-mir-592	28	7.445519	N	TCGA-EW-A1IZ-01A
hsa-mir-190b	135	31.569192	N	TCGA-E2-A154-01A
hsa-mir-301b	4	0.935383	N	TCGA-E2-A154-01A
hsa-mir-375	24378	5700.694592	N	TCGA-E2-A154-01A
hsa-mir-429	414	96.81219	N	TCGA-E2-A154-01A
hsa-mir-592	13	3.039996	N	TCGA-E2-A154-01A
hsa-mir-190b	74	56.928288	N	TCGA-BH-A0C1-01B
hsa-mir-301b	4	3.077205	N	TCGA-BH-A0C1-01B
hsa-mir-375	17638	13568.934387	N	TCGA-BH-A0C1-01B
hsa-mir-429	69	53.081782	N	TCGA-BH-A0C1-01B
hsa-mir-592	6	4.615807	N	TCGA-BH-A0C1-01B
hsa-mir-190b	111	21.552155	N	TCGA-JL-A3YX-01A
hsa-mir-301b	1	0.194164	N	TCGA-JL-A3YX-01A
hsa-mir-375	18974	3684.059385	N	TCGA-JL-A3YX-01A
hsa-mir-429	586	113.779846	N	TCGA-JL-A3YX-01A
hsa-mir-592	1	0.194164	N	TCGA-JL-A3YX-01A
hsa-mir-190b	53	21.102464	N	TCGA-D8-A1XD-01A
hsa-mir-301b	4	1.592639	N	TCGA-D8-A1XD-01A
hsa-mir-375	13728	5465.936442	N	TCGA-D8-A1XD-01A
hsa-mir-429	245	97.549128	N	TCGA-D8-A1XD-01A
hsa-mir-592	24	9.555833	N	TCGA-D8-A1XD-01A
hsa-mir-190b	2	0.708452	N	TCGA-EW-A6SB-01A
hsa-mir-301b	2	0.708452	N	TCGA-EW-A6SB-01A
hsa-mir-375	1163	411.96476	N	TCGA-EW-A6SB-01A
hsa-mir-429	190	67.302927	N	TCGA-EW-A6SB-01A
hsa-mir-592	7	2.479582	N	TCGA-EW-A6SB-01A
hsa-mir-190b	23	8.461709	N	TCGA-E2-A14Q-01A
hsa-mir-301b	1	0.3679	N	TCGA-E2-A14Q-01A
hsa-mir-375	19233	7075.828319	N	TCGA-E2-A14Q-01A
hsa-mir-429	303	111.47382	N	TCGA-E2-A14Q-01A
hsa-mir-592	5	1.839502	N	TCGA-E2-A14Q-01A
hsa-mir-190b	499	312.520746	N	TCGA-AN-A0AJ-01A
hsa-mir-301b	5	3.13147	N	TCGA-AN-A0AJ-01A
hsa-mir-375	109653	68675.02477	N	TCGA-AN-A0AJ-01A
hsa-mir-429	86	53.861291	N	TCGA-AN-A0AJ-01A
hsa-mir-592	6	3.757764	N	TCGA-AN-A0AJ-01A
hsa-mir-190b	3	1.971359	N	TCGA-A7-A13E-01B
hsa-mir-301b	6	3.942718	N	TCGA-A7-A13E-01B
hsa-mir-375	2687	1765.680352	N	TCGA-A7-A13E-01B
hsa-mir-429	255	167.565497	N	TCGA-A7-A13E-01B
hsa-mir-592	2	1.314239	N	TCGA-A7-A13E-01B
hsa-mir-190b	59	12.981812	N	TCGA-C8-A12N-01A
hsa-mir-301b	2	0.440061	N	TCGA-C8-A12N-01A
hsa-mir-375	122083	26862.009937	N	TCGA-C8-A12N-01A
hsa-mir-429	413	90.872686	N	TCGA-C8-A12N-01A
hsa-mir-592	11	2.420338	N	TCGA-C8-A12N-01A
hsa-mir-190b	220	140.088485	N	TCGA-C8-A133-01A
hsa-mir-301b	2	1.273532	N	TCGA-C8-A133-01A
hsa-mir-375	139022	88524.460723	N	TCGA-C8-A133-01A
hsa-mir-429	99	63.039818	N	TCGA-C8-A133-01A
hsa-mir-592	5	3.183829	N	TCGA-C8-A133-01A
hsa-mir-190b	8	9.3406	N	TCGA-A8-A09D-01A
